key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2013-09-15 00:33:00.000000190,13,2013-09-15 00:33:00 UTC,-73.992075,40.749305,-73.956317,40.784195,1
2014-08-22 20:50:00.000000170,11,2014-08-22 20:50:00 UTC,-73.980022,40.754507,-73.98852,40.727522,2
2014-04-27 13:28:23.0000002,11.5,2014-04-27 13:28:23 UTC,-73.952136,40.781009,-73.940559,40.814446,1
2013-04-25 22:41:00.000000193,8.5,2013-04-25 22:41:00 UTC,-73.9744,40.762357,-73.973857,40.778627,1
2012-10-04 16:10:00.00000052,6,2012-10-04 16:10:00 UTC,-73.979223,40.74607,-73.972565,40.752467,2
2015-06-26 09:26:30.0000006,23,2015-06-26 09:26:30 UTC,-73.959846496582031,40.7621955871582,-74.010726928710938,40.709434509277344,2
2012-06-10 13:49:29.0000001,6.5,2012-06-10 13:49:29 UTC,-73.972681,40.795707,-73.977414,40.779267,1
2013-05-20 16:06:32.0000001,6,2013-05-20 16:06:32 UTC,-73.981655,40.732554,-73.993767,40.734337,1
2011-02-08 13:30:34.0000005,11.7,2011-02-08 13:30:34 UTC,-73.992238,40.743573,-73.981859,40.781316,1
2015-05-04 22:09:27.0000004,4,2015-05-04 22:09:27 UTC,-73.981269836425781,40.759799957275391,-73.982170104980469,40.764961242675781,6
2013-07-05 05:44:00.0000004,8.5,2013-07-05 05:44:00 UTC,-74.00254,40.739807,-74.004037,40.74784,1
2010-02-08 19:33:00.000000201,8.5,2010-02-08 19:33:00 UTC,-73.973557,40.762782,-74.002677,40.760748,5
2014-08-23 00:55:00.000000119,7.5,2014-08-23 00:55:00 UTC,-74.001385,40.74096,-73.9885,40.728962,1
2010-11-18 19:17:00.000000292,6.9,2010-11-18 19:17:00 UTC,-73.99626,40.686297,-73.978883,40.683555,1
2014-04-06 01:55:00.00000060,10,2014-04-06 01:55:00 UTC,-73.97493,40.777715,-73.953987,40.780232,6
2009-05-14 22:49:00.000000202,6.5,2009-05-14 22:49:00 UTC,-73.968692,40.754807,-73.979985,40.732367,2
2010-01-11 15:00:00.00000055,11.7,2010-01-11 15:00:00 UTC,-73.968402,40.763118,-73.96817,40.794015,1
2009-03-25 23:02:00.000000117,4.1,2009-03-25 23:02:00 UTC,-73.989488,40.734337,-73.99604,40.738592,5
2011-08-30 11:52:01.0000002,4.9,2011-08-30 11:52:01 UTC,-73.960897,40.760995,-73.954196,40.764086,1
2010-11-29 11:23:41.0000002,6.5,2010-11-29 11:23:41 UTC,-74.008109,40.738839,-73.987522,40.741763,1
2012-04-21 00:55:41.0000002,5.3,2012-04-21 00:55:41 UTC,-73.960547,40.657988,-73.963233,40.675332,1
2013-05-01 22:23:00.000000157,11.5,2013-05-01 22:23:00 UTC,-73.981698,40.774495,-73.952873,40.780172,4
2014-10-22 11:29:10.0000001,7.5,2014-10-22 11:29:10 UTC,-73.99251,40.723889,-73.996039,40.734682,1
2011-03-05 16:39:46.0000001,15.3,2011-03-05 16:39:46 UTC,-73.995959,40.726515,-73.956966,40.783076,2
2010-02-14 19:07:00.00000069,6.5,2010-02-14 19:07:00 UTC,-73.987425,40.721168,-73.998328,40.721045,1
2012-08-03 14:16:53.0000002,8.5,2012-08-03 14:16:53 UTC,-73.968342,40.7919,-73.989287,40.76315,1
2010-06-23 09:05:52.0000005,10.9,2010-06-23 09:05:52 UTC,-73.985353,40.760779,-74.008354,40.731118,1
2009-09-27 18:36:00.00000046,10.1,2009-09-27 18:36:00 UTC,-73.980458,40.759493,-73.951813,40.781588,2
2014-07-01 18:07:00.00000013,18,2014-07-01 18:07:00 UTC,-73.990237,40.740735,-73.97291,40.790567,1
2012-11-12 12:35:23.0000002,11,2012-11-12 12:35:23 UTC,-73.97275,40.780731,-73.96883,40.758252,2
2009-11-07 13:07:00.000000110,10.1,2009-11-07 13:07:00 UTC,-73.978203,40.76403,-73.962035,40.779448,1
2011-05-14 22:44:00.000000204,31.3,2011-05-14 22:44:00 UTC,-73.994895,40.784215,-74.047743,40.79333,1
2015-03-31 13:35:40.0000002,13,2015-03-31 13:35:40 UTC,-73.991249084472656,40.750423431396484,-73.986236572265625,40.729717254638672,6
2009-03-16 22:06:14.0000001,10.6,2009-03-16 22:06:14 UTC,-73.969526,40.759838,-73.989159,40.77443,1
2010-07-15 21:01:00.00000069,14.9,2010-07-15 21:01:00 UTC,0,0,0,0,1
2009-12-05 04:10:00.00000016,6.1,2009-12-05 04:10:00 UTC,-73.99769,40.720778,-74.007937,40.731385,1
2015-04-03 23:32:59.0000008,19.5,2015-04-03 23:32:59 UTC,-74.014518737792969,40.714141845703125,-73.975532531738281,40.7464599609375,2
2013-05-29 14:20:00.000000190,6.5,2013-05-29 14:20:00 UTC,-74.00672,40.748827,-73.994892,40.750362,5
2011-04-25 17:32:06.0000002,9.7,2011-04-25 17:32:06 UTC,-73.986668,40.754791,-74.010133,40.746429,1
2015-03-03 11:52:21.0000007,5,2015-03-03 11:52:21 UTC,-73.9520492553711,40.777736663818359,-73.947502136230469,40.771865844726562,1
2015-04-24 02:55:54.0000001,14.5,2015-04-24 02:55:54 UTC,-73.951408386230469,40.712188720703125,-73.907463073730469,40.697235107421875,6
2010-06-08 20:29:00.000000160,7.3,2010-06-08 20:29:00 UTC,-73.970692,40.761508,-73.986572,40.739633,1
2015-05-16 17:04:50.0000004,4,2015-05-16 17:04:50 UTC,-73.951164245605469,40.770526885986328,-73.955810546875,40.766860961914062,1
2013-06-20 22:51:00.000000143,9.5,2013-06-20 22:51:00 UTC,-73.979402,40.734877,-73.963462,40.757565,5
2010-11-22 08:31:00.000000158,6.9,2010-11-22 08:31:00 UTC,-73.970732,40.761115,-73.974582,40.75496,1
2012-07-07 23:25:00.000000127,10.1,2012-07-07 23:25:00 UTC,-74.00046,40.718672,-73.97555,40.746397,1
2012-07-04 20:01:00.00000040,8.9,2012-07-04 20:01:00 UTC,-73.955167,40.778503,-73.956858,40.801667,1
2013-04-13 23:34:23.0000003,10.5,2013-04-13 23:34:23 UTC,-74.000706,40.759491,-73.998441,40.735071,1
2012-12-29 12:55:00.000000114,4,2012-12-29 12:55:00 UTC,-73.982137,40.768427,-73.981607,40.7684,5
2012-06-16 00:21:12.0000002,8.1,2012-06-16 00:21:12 UTC,-73.99206,40.725649,-74.006135,40.733172,1
2009-03-27 21:29:37.0000001,8.6,2009-03-27 21:29:37 UTC,-73.991875,40.75545,-73.967502,40.771783,1
2015-02-25 08:38:19.0000001,10.5,2015-02-25 08:38:19 UTC,-73.986320495605469,40.740520477294922,-73.979278564453125,40.758419036865234,6
2009-12-13 13:55:00.000000246,4.5,2009-12-13 13:55:00 UTC,-74.004243,40.716112,-74.011558,40.707642,1
2012-09-26 21:23:08.0000002,10.5,2012-09-26 21:23:08 UTC,-73.965309,40.759537,-73.990156,40.725151,2
2009-11-15 13:54:21.0000002,5.7,2009-11-15 13:54:21 UTC,-73.97282,40.743384,-73.990537,40.751076,1
2015-03-14 14:38:42.0000005,7.5,2015-03-14 14:38:42 UTC,-73.989944458007812,40.7330207824707,-74.0023193359375,40.725440979003906,1
2014-07-02 14:06:06.0000002,5.5,2014-07-02 14:06:06 UTC,-73.971261,40.761127,-73.963293,40.764273,1
2009-10-01 23:52:00.0000001,10.5,2009-10-01 23:52:00 UTC,-73.986612,40.737713,-73.949323,40.773688,1
2011-04-10 14:37:00.000000194,7.3,2011-04-10 14:37:00 UTC,-73.988355,40.750063,-73.978487,40.759078,2
2013-07-24 21:40:45.0000009,10,2013-07-24 21:40:45 UTC,-74.006848,40.753758,-73.978605,40.783155,1
2013-10-10 20:12:15.0000001,8,2013-10-10 20:12:15 UTC,-73.979007,40.772143,-73.978644,40.760504,1
2009-09-18 11:55:59.0000003,17.7,2009-09-18 11:55:59 UTC,-73.981261,40.781725,-73.992833,40.738919,1
2013-04-02 19:12:17.0000001,8,2013-04-02 19:12:17 UTC,0,0,0,0,1
2014-08-24 00:27:00.00000017,25.5,2014-08-24 00:27:00 UTC,-73.989075,40.721482,-73.880782,40.756,1
2012-08-12 02:59:00.00000059,5.7,2012-08-12 02:59:00 UTC,-73.987328,40.761037,-73.988985,40.748585,2
2010-08-11 20:11:00.000000103,9.3,2010-08-11 20:11:00 UTC,-73.972752,40.762197,-73.972887,40.79269,1
2014-03-16 06:13:00.00000041,9,2014-03-16 06:13:00 UTC,-74.005863,40.743645,-73.974052,40.747857,5
2011-02-18 01:08:45.0000002,7.7,2011-02-18 01:08:45 UTC,-73.993405,40.741727,-74.00931,40.715229,1
2014-09-05 18:43:33.0000002,14.5,2014-09-05 18:43:33 UTC,-74.011982,40.708,-73.990929,40.730262,1
2011-06-28 17:41:00.00000051,49.8,2011-06-28 17:41:00 UTC,-73.984212,40.764518,-73.776508,40.645172,1
2012-10-19 17:33:35.0000002,7.5,2012-10-19 17:33:35 UTC,-73.976745,40.743527,-73.978736,40.724266,1
2012-05-10 21:25:53.0000003,10.9,2012-05-10 21:25:53 UTC,-73.973006,40.764463,-73.99284,40.730117,1
2012-03-23 23:01:00.000000224,9.7,2012-03-23 23:01:00 UTC,-73.95641,40.775435,-73.975447,40.745337,1
2009-03-13 23:39:01.0000008,5.8,2009-03-13 23:39:01 UTC,-73.983613,40.738411,-73.992516,40.724929,4
2014-05-18 09:04:25.0000001,3.5,2014-05-18 09:04:25 UTC,-73.984713,40.764673,-73.982214,40.768375,1
2014-03-02 15:54:00.00000043,8.5,2014-03-02 15:54:00 UTC,-73.982137,40.736262,-74.002615,40.733572,1
2014-12-12 14:19:00.00000059,7,2014-12-12 14:19:00 UTC,-73.953057,40.775677,-73.95924,40.771595,6
2013-04-13 13:20:37.0000005,6.5,2013-04-13 13:20:37 UTC,-73.988684,40.736544,-73.977867,40.747288,2
2014-09-29 20:48:46.0000005,6,2014-09-29 20:48:46 UTC,-73.997461,40.756869,-73.984401,40.761534,1
2009-02-12 01:48:19.0000001,45,2009-02-12 01:48:19 UTC,-73.987282,40.727409,-73.987415,40.727476,1
2010-06-07 09:23:27.0000002,10.9,2010-06-07 09:23:27 UTC,-73.980171,40.760465,-73.967998,40.794033,1
2012-05-11 20:11:00.00000015,6.9,2012-05-11 20:11:00 UTC,-73.952513,40.768492,-73.966312,40.764822,5
2012-06-26 08:37:00.000000126,8.1,2012-06-26 08:37:00 UTC,-73.985622,40.743818,-73.970677,40.762673,5
2014-11-11 08:28:00.000000161,9,2014-11-11 08:28:00 UTC,-73.9508,40.7709,-73.9666,40.75984,1
2011-09-23 13:53:00.000000136,4.5,2011-09-23 13:53:00 UTC,-73.80098,40.668777,-73.80098,40.668777,1
2013-01-22 18:15:00.000000180,8.5,2013-01-22 18:15:00 UTC,-73.98622,40.751947,-73.985442,40.775515,1
2010-10-02 00:09:44.0000005,14.1,2010-10-02 00:09:44 UTC,-74.00833,40.735435,-73.968881,40.789391,4
2011-07-04 13:15:00.00000095,5.7,2011-07-04 13:15:00 UTC,-73.98555,40.75977,-73.99731,40.759013,1
2012-02-13 17:35:00.00000084,6.1,2012-02-13 17:35:00 UTC,-74.006543,40.739617,-74.009713,40.726037,1
2014-04-08 06:44:52.0000001,9,2014-04-08 06:44:52 UTC,-73.962472,40.758852,-73.987526,40.757644,1
2013-10-26 19:57:22.0000001,10,2013-10-26 19:57:22 UTC,-73.996954,40.719207,-74.008109,40.705102,3
2015-01-11 22:54:21.0000002,29.5,2015-01-11 22:54:21 UTC,-73.9879150390625,40.728378295898438,-74.009468078613281,40.635425567626953,3
2010-07-27 09:38:17.0000004,5.3,2010-07-27 09:38:17 UTC,-73.965453,40.755729,-73.974317,40.762905,1
2012-01-18 07:18:00.000000168,4.1,2012-01-18 07:18:00 UTC,-73.991655,40.75104,-73.991517,40.753145,1
2013-09-11 00:11:22.0000001,7,2013-09-11 00:11:22 UTC,-73.990798,40.75586,-73.977811,40.773793,1
2009-08-22 00:02:58.0000001,3.7,2009-08-22 00:02:58 UTC,-73.931029,40.858164,-73.928934,40.864525,1
2011-06-24 16:17:49.0000001,13.3,2011-06-24 16:17:49 UTC,-73.9644,40.7948,-73.9776,40.7538,0
2012-02-21 00:04:00.00000012,7.7,2012-02-21 00:04:00 UTC,-73.961605,40.795787,-73.958812,40.775192,5
2009-04-19 16:33:00.00000057,30.65,2009-04-19 16:33:00 UTC,-73.862792,40.768797,-73.999243,40.744092,1
2015-01-26 08:03:29.0000005,12.5,2015-01-26 08:03:29 UTC,-73.977653503417969,40.779117584228516,-73.974746704101562,40.750244140625,1
2013-02-02 20:14:00.000000272,6.5,2013-02-02 20:14:00 UTC,0,0,0,0,1
2010-05-31 16:27:00.00000062,7.7,2010-05-31 16:27:00 UTC,-73.975803,40.749038,-73.993808,40.732252,4
2009-06-24 11:39:00.00000044,11.3,2009-06-24 11:39:00 UTC,-73.995797,40.754007,-73.998317,40.72276,5
2010-02-13 13:40:00.000000187,12.1,2010-02-13 13:40:00 UTC,-73.997972,40.722152,-73.971905,40.760018,5
2014-04-27 00:07:00.000000123,16,2014-04-27 00:07:00 UTC,-73.959905,40.813742,-73.955662,40.812752,1
2014-03-24 21:15:00.00000011,19.5,2014-03-24 21:15:00 UTC,-73.97196,40.757385,-74.01665,40.706662,1
2012-06-11 12:06:17.0000004,19.3,2012-06-11 12:06:17 UTC,-74.007003,40.716177,-73.977827,40.792215,1
2013-06-10 21:24:00.000000135,7,2013-06-10 21:24:00 UTC,-73.959947,40.769617,-73.938945,40.792212,1
2009-05-20 14:10:00.0000006,9.3,2009-05-20 14:10:00 UTC,-73.98037,40.74758,-73.98154,40.728758,1
2010-02-12 22:22:44.0000004,10.1,2010-02-12 22:22:44 UTC,-73.983897,40.715268,-73.984895,40.742002,2
2013-05-02 16:27:18.0000001,16,2013-05-02 16:27:18 UTC,-74.005094,40.719085,-73.978798,40.762503,2
2009-07-25 16:23:09.0000006,5.3,2009-07-25 16:23:09 UTC,-73.958737,40.772129,-73.954279,40.765266,1
2014-05-17 14:17:00.000000141,8,2014-05-17 14:17:00 UTC,-73.998115,40.76165,-73.983332,40.784942,1
2014-01-29 19:55:00.00000063,7,2014-01-29 19:55:00 UTC,-73.985067,40.745285,-73.969752,40.752122,2
2015-05-12 17:09:12.0000001,21,2015-05-12 17:09:12 UTC,-74.0172119140625,40.70538330078125,-73.9909439086914,40.761150360107422,4
2013-09-22 13:59:33.0000005,7.5,2013-09-22 13:59:33 UTC,-73.988164,40.75959,-73.996107,40.744381,2
2011-12-10 22:14:52.0000004,7.3,2011-12-10 22:14:52 UTC,-73.987806,40.749701,-73.99498,40.733234,1
2014-10-28 19:05:00.000000100,11.5,2014-10-28 19:05:00 UTC,-74.00473,40.73763,-73.9759,40.74887,1
2012-04-25 10:52:00.00000091,5.3,2012-04-25 10:52:00 UTC,-73.971443,40.795042,-73.97346,40.78612,1
2013-06-19 09:49:22.0000002,12.5,2013-06-19 09:49:22 UTC,-73.986368,40.734228,-74.004844,40.7073,1
2011-08-13 03:25:49.0000002,4.5,2011-08-13 03:25:49 UTC,-73.957441,40.768694,-73.95807,40.760307,1
2013-02-06 06:52:00.00000061,8,2013-02-06 06:52:00 UTC,-73.972935,40.749967,-73.957737,40.765055,2
2011-08-08 22:04:00.000000158,5.3,2011-08-08 22:04:00 UTC,-73.992365,40.730595,-73.975667,40.73564,1
2009-03-07 15:38:00.00000065,9.7,2009-03-07 15:38:00 UTC,-73.985815,40.752465,-74.011228,40.729102,5
2013-06-13 08:59:38.0000001,3,2013-06-13 08:59:38 UTC,-73.962133,40.768473,-73.961499,40.768878,1
2009-01-18 02:14:38.0000002,7.8,2009-01-18 02:14:38 UTC,-73.990422,40.730561,-73.992252,40.749307,2
2011-04-08 06:43:16.0000004,7.3,2011-04-08 06:43:16 UTC,-74.005422,40.748271,-73.98547,40.735693,1
2015-01-16 21:59:05.0000005,17,2015-01-16 21:59:05 UTC,-73.980514526367188,40.774883270263672,0,0,1
2009-05-04 21:03:28.0000001,11.7,2009-05-04 21:03:28 UTC,-73.980515,40.748099,-73.983755,40.780444,1
2013-07-14 14:42:00.000000141,11,2013-07-14 14:42:00 UTC,-73.996713,40.716487,-74.003585,40.736005,1
2009-12-09 20:38:00.000000206,7.3,2009-12-09 20:38:00 UTC,-73.983685,40.760103,-73.99322,40.738283,1
2013-04-18 23:39:00.000000186,6,2013-04-18 23:39:00 UTC,-74.000122,40.732932,-74.006022,40.743815,5
